Customer,Date,Product,Speed,Traffic,Service,Province,City,Duration_month
خالی,1401/06/15,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/06/15,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/06/15,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,3
خالی,1401/06/19,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/06/19,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,3
خالی,1401/06/21,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,3
خالی,1401/06/23,زیتون,16384,64512,ADSL,اصفهان,بهارستان,3
خالی,1401/06/24,زیتون,16384,64512,ADSL,اصفهان,مجلسی,3
خالی,1401/04/01,زیتون,16384,64512,ADSL,تهران,پردیس,6
خالی,1401/04/01,زیتون,16384,64512,ADSL,تهران,پردیس,6
خالی,1401/04/04,زیتون,16384,64512,ADSL,هرمزگان,بندرعباس,6
خالی,1401/04/05,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/04/05,زیتون,16384,64512,ADSL,آذربایجان شرقی,سهند,6
خالی,1401/04/08,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/04/14,زیتون,16384,64512,ADSL,تهران,پردیس,6
خالی,1401/04/16,زیتون,16384,64512,ADSL,تهران,پردیس,6
خالی,1401/04/20,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/04/21,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/04/29,زیتون,16384,64512,ADSL,گیلان,رشت,6
خالی,1401/04/30,زیتون,16384,64512,ADSL,آذربایجان شرقی,تبریز,6
خالی,1401/04/30,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/04/30,زیتون,16384,64512,ADSL,اصفهان,مجلسی,6
خالی,1401/05/01,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/05/05,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/05/05,زیتون,16384,64512,ADSL,تهران,پردیس,6
خالی,1401/05/08,زیتون,16384,64512,ADSL,یزد,یزد,6
خالی,1401/05/26,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,6
خالی,1401/05/30,زیتون,16384,64512,ADSL,تهران,پردیس,6
خالی,1401/06/07,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,6
خالی,1401/06/07,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,6
خالی,1401/06/12,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,6
خالی,1401/06/12,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,6
خالی,1401/06/22,زیتون,16384,64512,ADSL,یزد,یزد,6
خالی,1401/06/27,زیتون,16384,64512,ADSL,فارس,شیراز,6
خالی,1401/06/30,زیتون,16384,64512,ADSL,یزد,یزد,6
خالی,1401/04/01,زیتون,16384,64512,ADSL,هرمزگان,بندرعباس,12
خالی,1401/04/24,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,12
خالی,1401/05/05,زیتون,16384,64512,ADSL,خوزستان,دزفول,12
خالی,1401/05/05,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,12
خالی,1401/05/18,زیتون,16384,64512,ADSL,البرز,شهرک ابریشم,12
خالی,1401/05/19,زیتون,16384,64512,ADSL,تهران,پردیس,12
خالی,1401/05/22,زیتون,16384,64512,ADSL,تهران,پردیس,12
خالی,1401/05/26,زیتون,16384,64512,ADSL,اصفهان,فولاد شهر,12
خالی,1401/06/08,زیتون,16384,64512,ADSL,البرز,شهر جدید هشتگرد,12
خالی,1401/04/17,سیمرغ PTMP,4096,20480,PTMP,فارس,جهرم,1
خالی,1401/05/08,سیمرغ PTMP,16384,40960,PTMP,قزوین,محمدیه,1
خالی,1401/05/23,سیمرغ PTMP,16384,163840,PTMP,قزوین,البرز,6
خالی,1401/05/20,سیمرغ PTMP,20480,122880,PTMP,کرمان,رفسنجان,1
خالی,1401/06/09,سیمرغ PTMP,30720,30720,PTMP,فارس,جهرم,3
خالی,1401/05/10,سیمرغ PTMP,30720,102400,PTMP,کرمان,کرمان,1
خالی,1401/06/07,سیمرغ PTMP,30720,204800,PTMP,کرمان,کرمان,1
خالی,1401/04/04,سیمرغ PTMP,40960,40960,PTMP,فارس,جهرم,3
خالی,1401/05/31,سیمرغ PTMP,40960,122880,PTMP,کرمان,کرمان,1
خالی,1401/04/12,سیمرغ PTMP,51200,153600,PTMP,فارس,جهرم,1
خالی,1401/04/13,سیمرغ PTMP,51200,153600,PTMP,فارس,جهرم,1
خالی,1401/04/25,سیمرغ PTMP,51200,153600,PTMP,خوزستان,اهواز,1
خالی,1401/06/13,سیمرغ PTMP,51200,153600,PTMP,تهران,پردیس,3
خالی,1401/05/23,سیمرغ PTMP,51200,307200,PTMP,قزوین,البرز,1
خالی,1401/04/06,سیمرغ کابلی,51200,51200,کابلی,تهران,تهران,3
